"","SITE","SUBSITE","TRTMT","PLOT","YEAR","SPP","STATUS","TISSUE","X","Y","Hit.Order","Abundance","Height..cm."
"21276","QHI","HE","CTL",5,2013,"ARCLAT","LIVE","LEAF",1,1,NA,1,40
"21277","QHI","HE","CTL",5,2013,"SALPUL","LIVE","STEM",1,1,NA,1,344
"21278","QHI","HE","CTL",5,2013,"SALRET","LIVE","LEAF",1,1,NA,2,1
"21279","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",1,1,NA,1,1
"21280","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,1,NA,1,1
"21281","QHI","HE","CTL",5,2013,"ARCLAT","STANDINGDEAD","LEAF",2,1,NA,1,365
"21282","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,1,NA,2,1
"21283","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",2,1,NA,1,1
"21284","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",3,1,NA,3,44
"21285","QHI","HE","CTL",5,2013,"SALPUL","LIVE","STEM",3,1,NA,1,1
"21286","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",3,1,NA,1,1
"21287","QHI","HE","CTL",5,2013,"ARCLAT","STANDINGDEAD","LEAF",3,1,NA,1,1
"21288","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",3,1,NA,1,1
"21289","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,1,NA,2,393
"21290","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,1,NA,3,1
"21291","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",4,1,NA,1,1
"21292","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,1,NA,1,1
"21293","QHI","HE","CTL",5,2013,"POAARC","STANDINGDEAD","LEAF",5,1,NA,1,383
"21294","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,1,NA,3,1
"21295","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,1,NA,2,1
"21296","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,1,NA,1,1
"21297","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,1,NA,2,56
"21298","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",6,1,NA,2,361
"21299","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,1,NA,1,1
"21300","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",7,1,NA,1,86
"21301","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,1,NA,2,1
"21302","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,1,NA,1,1
"21303","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,1,NA,1,1
"21304","QHI","HE","CTL",5,2013,"SALPUL","LIVE","STEM",8,1,NA,1,368
"21305","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,1,NA,1,1
"21306","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,1,NA,2,1
"21307","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,8,1,NA,1,1
"21308","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",9,1,NA,3,387
"21309","QHI","HE","CTL",5,2013,"SALPHL","LIVE","LEAF",9,1,NA,1,1
"21310","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,1,NA,1,1
"21311","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",10,1,NA,1,374
"21312","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,1,NA,2,1
"21313","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,1,NA,1,1
"21314","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,2,NA,6,56
"21315","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",1,2,NA,1,1
"21316","QHI","HE","CTL",5,2013,"DRYINT","LIVE","LEAF",1,2,NA,1,1
"21317","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",1,2,NA,1,1
"21318","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,2,NA,1,1
"21319","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,2,NA,4,65
"21320","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,2,NA,2,1
"21321","QHI","HE","CTL",5,2013,"ARCLAT","STANDINGDEAD","LEAF",2,2,NA,1,1
"21322","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,2,NA,1,1
"21323","QHI","HE","CTL",5,2013,"CARBEL","LIVE","LEAF",3,2,NA,1,347
"21324","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,2,NA,1,1
"21325","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,2,NA,1,1
"21326","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",4,2,NA,3,390
"21327","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,2,NA,4,1
"21328","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,2,NA,3,1
"21329","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",4,2,NA,1,1
"21330","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,2,NA,1,1
"21331","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,2,NA,3,41
"21332","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,2,NA,2,1
"21333","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,2,NA,1,1
"21334","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",6,2,NA,3,370
"21335","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,2,NA,1,1
"21336","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,2,NA,1,342
"21337","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,2,NA,2,1
"21338","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,2,NA,1,1
"21339","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",8,2,NA,1,391
"21340","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,2,NA,1,1
"21341","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,2,NA,2,1
"21342","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",9,2,NA,2,388
"21343","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",9,2,NA,2,1
"21344","QHI","HE","CTL",5,2013,"SALPHL","LIVE","LEAF",9,2,NA,1,1
"21345","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,2,NA,1,1
"21346","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",10,2,NA,2,386
"21347","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,2,NA,4,1
"21348","QHI","HE","CTL",5,2013,"POLVIV","LIVE","LEAF",10,2,NA,1,1
"21349","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,2,NA,1,1
"21350","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,3,NA,5,87
"21351","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",1,3,NA,3,1
"21352","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,3,NA,1,1
"21353","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,3,NA,5,91
"21354","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,3,NA,2,1
"21355","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,3,NA,1,1
"21356","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,3,NA,4,118
"21357","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",3,3,NA,3,1
"21358","QHI","HE","CTL",5,2013,"SALRET","LIVE","LEAF",3,3,NA,1,1
"21359","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,3,NA,1,1
"21360","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,3,NA,1,50
"21361","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,3,NA,2,1
"21362","QHI","HE","CTL",5,2013,"SALRET","STANDINGDEAD","LEAF",4,3,NA,1,1
"21363","QHI","HE","CTL",5,2013,"SALRET","LIVE","STEM",4,3,NA,1,1
"21364","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,3,NA,1,1
"21365","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,3,NA,1,237
"21366","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",5,3,NA,1,238
"21367","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",5,3,NA,1,1
"21368","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,3,NA,3,50
"21369","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",6,3,NA,1,1
"21370","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,3,NA,1,1
"21371","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,3,NA,5,385
"21372","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,3,NA,1,1
"21373","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,3,NA,2,307
"21374","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",8,3,NA,1,1
"21375","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",9,3,NA,2,238
"21376","QHI","HE","CTL",5,2013,"SALPHL","LIVE","LEAF",9,3,NA,1,1
"21377","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",9,3,NA,1,1
"21378","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",10,3,NA,2,27
"21379","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",10,3,NA,2,1
"21380","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,3,NA,2,1
"21381","QHI","HE","CTL",5,2013,"SALPHL","LIVE","LEAF",10,3,NA,2,1
"21382","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,3,NA,1,1
"21383","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,4,NA,2,40
"21384","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",1,4,NA,5,1
"21385","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,4,NA,1,1
"21386","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,4,NA,2,36
"21387","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,4,NA,3,1
"21388","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,4,NA,1,1
"21389","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,4,NA,2,26
"21390","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",3,4,NA,2,1
"21391","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,4,NA,1,1
"21392","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,4,NA,4,56
"21393","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,4,NA,3,1
"21394","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,4,NA,1,1
"21395","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,4,NA,3,110
"21396","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,4,NA,2,1
"21397","QHI","HE","CTL",5,2013,"CARDIG","LIVE","LEAF",5,4,NA,1,1
"21398","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,4,NA,1,1
"21399","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,4,NA,3,25
"21400","QHI","HE","CTL",5,2013,"SALRET","LIVE","LEAF",6,4,NA,2,1
"21401","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",6,4,NA,1,1
"21402","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,4,NA,1,1
"21403","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,4,NA,3,359
"21404","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,4,NA,1,1
"21405","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,4,NA,1,1
"21406","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,4,NA,4,388
"21407","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",8,4,NA,1,1
"21408","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,8,4,NA,1,1
"21409","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",9,4,NA,4,355
"21410","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,4,NA,1,1
"21411","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,4,NA,2,35
"21412","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",10,4,NA,4,34
"21413","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,4,NA,1,1
"21414","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,5,NA,8,237
"21415","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",1,5,NA,1,1
"21416","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,5,NA,1,1
"21417","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,5,NA,3,44
"21418","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,5,NA,3,1
"21419","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,5,NA,1,1
"21420","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,5,NA,3,51
"21421","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",3,5,NA,3,1
"21422","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,5,NA,1,1
"21423","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,5,NA,2,27
"21424","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,5,NA,3,1
"21425","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,5,NA,1,1
"21426","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,5,NA,6,48
"21427","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,5,NA,3,1
"21428","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",5,5,NA,1,1
"21429","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,5,NA,1,1
"21430","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",6,5,NA,1,372
"21431","QHI","HE","CTL",5,2013,"SALPHL","LIVE","STEM",6,5,NA,1,1
"21432","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",6,5,NA,1,1
"21433","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,5,NA,1,1
"21434","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,5,NA,1,371
"21435","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,5,NA,2,1
"21436","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",7,5,NA,2,134
"21437","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",7,5,NA,1,1
"21438","QHI","HE","CTL",5,2013,"XXXcarex","STANDINGDEAD","LEAF",7,5,NA,1,1
"21439","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",7,5,NA,1,1
"21440","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",8,5,NA,1,48
"21441","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,5,NA,1,1
"21442","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,5,NA,2,1
"21443","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",8,5,NA,1,127
"21444","QHI","HE","CTL",5,2013,"SALRET","LIVE","LEAF",8,5,NA,1,1
"21445","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",8,5,NA,1,1
"21446","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,8,5,NA,1,1
"21447","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",9,5,NA,5,370
"21448","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",9,5,NA,2,1
"21449","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,5,NA,1,1
"21450","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,5,NA,5,382
"21451","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,5,NA,1,1
"21452","QHI","HE","CTL",5,2013,"POAARC","STANDINGDEAD","FLOWER",1,6,NA,1,349
"21453","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,6,NA,6,1
"21454","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",1,6,NA,2,1
"21455","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,6,NA,3,53
"21456","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,6,NA,2,1
"21457","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","FLOWER",2,6,NA,1,1
"21458","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,6,NA,1,1
"21459","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,6,NA,4,387
"21460","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,6,NA,1,1
"21461","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,6,NA,1,362
"21462","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,6,NA,2,1
"21463","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",4,6,NA,1,1
"21464","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,6,NA,2,77
"21465","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,6,NA,2,1
"21466","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",5,6,NA,1,1
"21467","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,6,NA,3,37
"21468","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",6,6,NA,1,1
"21469","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,6,NA,1,1
"21470","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,6,NA,4,113
"21471","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",7,6,NA,1,353
"21472","QHI","HE","CTL",5,2013,"ARCLAT","LIVE","LEAF",7,6,NA,1,1
"21473","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",7,6,NA,1,1
"21474","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,6,NA,1,1
"21475","QHI","HE","CTL",5,2013,"XXXcarex","STANDINGDEAD","LEAF",8,6,NA,1,393
"21476","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",8,6,NA,2,240
"21477","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,6,NA,1,1
"21478","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,6,NA,2,1
"21479","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",8,6,NA,1,1
"21480","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",9,6,NA,2,48
"21481","QHI","HE","CTL",5,2013,"DRYINT","LIVE","LEAF",9,6,NA,1,1
"21482","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,6,NA,1,1
"21483","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",10,6,NA,2,307
"21484","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,6,NA,1,1
"21485","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",1,7,NA,2,78
"21486","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",1,7,NA,1,1
"21487","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,7,NA,1,1
"21488","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",2,7,NA,1,364
"21489","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",2,7,NA,1,343
"21490","QHI","HE","CTL",5,2013,"SALPUL","LIVE","STEM",2,7,NA,1,1
"21491","QHI","HE","CTL",5,2013,"XXXotherlichen","LIVE","LEAF",2,7,NA,1,1
"21492","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",2,7,NA,1,1
"21493","QHI","HE","CTL",5,2013,"XXXlitter","LIVE","LEAF",2,7,NA,1,1
"21494","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",3,7,NA,1,340
"21495","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",3,7,NA,1,1
"21496","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,3,7,NA,1,1
"21497","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,7,NA,1,93
"21498","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",4,7,NA,2,1
"21499","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",4,7,NA,1,1
"21500","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,4,7,NA,1,1
"21501","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","FLOWER",5,7,NA,1,57
"21502","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,7,NA,4,1
"21503","QHI","HE","CTL",5,2013,"SALPUL","LIVE","STEM",5,7,NA,1,29
"21504","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,7,NA,1,1
"21505","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","FLOWER",6,7,NA,1,160
"21506","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,7,NA,2,1
"21507","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",6,7,NA,2,1
"21508","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,7,NA,1,1
"21509","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,7,NA,3,39
"21510","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",7,7,NA,3,1
"21511","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,7,7,NA,1,1
"21512","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,7,NA,1,73
"21513","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",8,7,NA,1,1
"21514","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,8,7,NA,1,1
"21515","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",9,7,NA,1,61
"21516","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",9,7,NA,1,1
"21517","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",9,7,NA,1,365
"21518","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",9,7,NA,2,1
"21519","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",9,7,NA,1,1
"21520","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,9,7,NA,1,1
"21521","QHI","HE","CTL",5,2013,"STELON","STANDINGDEAD","LEAF",10,7,NA,1,366
"21522","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",10,7,NA,1,1
"21523","QHI","HE","CTL",5,2013,"SALRET","STANDINGDEAD","LEAF",10,7,NA,1,1
"21524","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",10,7,NA,1,1
"21525","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,10,7,NA,1,1
"21526","QHI","HE","CTL",5,2013,"POAARC","STANDINGDEAD","LEAF",1,8,NA,1,94
"21527","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",1,8,NA,1,1
"21528","QHI","HE","CTL",5,2013,"XXXcarex","STANDINGDEAD","LEAF",1,8,NA,3,1
"21529","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","FLOWERSTALK",1,8,NA,1,1
"21530","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,1,8,NA,1,1
"21531","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",2,8,NA,5,112
"21532","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","FLOWERSTALK",2,8,NA,1,1
"21533","QHI","HE","CTL",5,2013,"POAARC","LIVE","LEAF",2,8,NA,1,1
"21534","QHI","HE","CTL",5,2013,"SALPHL","LIVE","LEAF",2,8,NA,1,1
"21535","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",2,8,NA,1,1
"21536","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,2,8,NA,1,1
"21537","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",3,8,NA,1,6
"21538","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",4,8,NA,5,176
"21539","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",4,8,NA,2,117
"21540","QHI","HE","CTL",5,2013,"XXXothermoss","LIVE","LEAF",4,8,NA,1,1
"21541","QHI","HE","CTL",5,2013,"XXXothermoss","LITTER",NA,4,8,NA,1,1
"21542","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",5,8,NA,2,96
"21543","QHI","HE","CTL",5,2013,"ERIVAG","STANDINGDEAD","LEAF",5,8,NA,2,1
"21544","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,5,8,NA,1,1
"21545","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",6,8,NA,2,390
"21546","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,6,8,NA,1,1
"21547","QHI","HE","CTL",5,2013,"HIEALP","STANDINGDEAD","LEAF",7,8,NA,1,34
"21548","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",7,8,NA,4,1
"21549","QHI","HE","CTL",5,2013,"XXXlitter","LIVE","LEAF",7,8,NA,1,1
"21550","QHI","HE","CTL",5,2013,"ERIVAG","LIVE","LEAF",8,8,NA,5,48
"21551","QHI","HE","CTL",5,2013,"XXXlitter","LITTER",NA,8,8,NA,1,1
"21552","QHI","HE","CTL",5,2013,"XXXcarex","LIVE","LEAF",9,8,NA,2,30
"21553","QHI","HE","CTL",5,2013,"XXXcarex","STANDINGDEAD","LEAF",9,8,NA,2,1
"21554","QHI","HE","CTL",5,2013,"SALPUL","LIVE","LEAF",9,8,NA,1,386
